fighter_name,Height,Weight,Reach,Stance,DOB,KD,SIG_STR_pct,TD_pct,SUB_ATT,PASS,REV,SIG_STR._ATT,SIG_STR._LANDED,TOTAL_STR._ATT,TOTAL_STR._LANDED,TD_ATT,TD_LANDED,HEAD_ATT,HEAD_LANDED,BODY_ATT,BODY_LANDED,LEG_ATT,LEG_LANDED,DISTANCE_ATT,DISTANCE_LANDED,CLINCH_ATT,CLINCH_LANDED,GROUND_ATT,GROUND_LANDED,win_by,last_round,date,location,title_bout,weight_class,total_time_fought(sec),no_of_rounds,age,num_fights,win,num_wins,record,fight_rank
Gilbert Melendez,69.0,145.0,73.0,Orthodox,1982-04-12,0.0,0.22,0.0,0.0,0.0,0.0,129.0,29.0,130.0,30.0,0.0,0.0,122.0,27.0,4.0,1.0,3.0,1.0,124.0,27.0,2.0,2.0,3.0,0.0,Other,3.0,2017-09-09,0.0,0,Featherweight,900.0,3.0,35.412089228389355,7,0,1,0.14285714285714285,6.0
Gilbert Melendez,69.0,145.0,73.0,Orthodox,1982-04-12,0.0,0.3,0.0,0.0,0.0,0.0,129.0,39.0,135.0,42.0,5.0,0.0,120.0,35.0,7.0,3.0,2.0,1.0,125.0,36.0,2.0,1.0,2.0,2.0,Other,3.0,2016-07-23,0.0,0,Lightweight,900.0,3.0,34.281333634503106,7,0,1,0.14285714285714285,5.0
Gilbert Melendez,69.0,145.0,73.0,Orthodox,1982-04-12,0.0,0.34,0.12,0.0,0.0,0.0,78.0,27.0,119.0,59.0,8.0,1.0,62.0,16.0,14.0,10.0,2.0,1.0,60.0,15.0,16.0,10.0,2.0,2.0,Submission,2.0,2014-12-06,1.0,1,Lightweight,413.0,5.0,32.65227896534494,7,0,1,0.14285714285714285,3.0
Gilbert Melendez,69.0,145.0,73.0,Orthodox,1982-04-12,0.0,0.22,1.0,0.0,0.0,0.0,191.0,43.0,204.0,56.0,1.0,1.0,155.0,16.0,20.0,16.0,16.0,11.0,174.0,34.0,14.0,8.0,3.0,1.0,Other,5.0,2013-04-20,0.0,1,Lightweight,1500.0,5.0,31.02322429618678,7,0,1,0.14285714285714285,1.0
Marcelo Mello,67.0,170.0,68.82575757575758,Southpaw,,0.0,0.53,0.5,0.0,3.0,0.0,13.0,7.0,15.0,9.0,2.0,1.0,12.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,6.0,KO,1.0,1999-05-07,0.0,0,Lightweight,83.0,2.0,29.848766940940852,1,1,1,1.0,1.0
Vanessa Melo,65.0,135.0,65.0,Orthodox,1988-03-27,0.0,0.32,0.0,0.0,0.0,0.0,125.0,40.0,161.0,76.0,0.0,0.0,116.0,32.0,7.0,7.0,2.0,1.0,117.0,32.0,6.0,6.0,2.0,2.0,Other,3.0,2019-11-16,0.0,0,Women's Bantamweight,900.0,3.0,31.639253372759192,2,0,0,0.0,2.0
Vanessa Melo,65.0,135.0,65.0,Orthodox,1988-03-27,0.0,0.27,0.0,0.0,0.0,0.0,250.0,68.0,250.0,68.0,1.0,0.0,207.0,48.0,28.0,9.0,15.0,11.0,250.0,68.0,0.0,0.0,0.0,0.0,Other,3.0,2019-09-21,0.0,0,Women's Bantamweight,900.0,3.0,31.48593058036784,2,0,0,0.0,1.0
Antonio Mendes,75.0,205.0,77.0,Southpaw,1981-04-19,0.0,0.6,0.0,0.0,0.0,0.0,5.0,3.0,11.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,KO,1.0,2009-01-17,0.0,0,Light Heavyweight,215.0,3.0,27.748687515828525,2,0,0,0.0,2.0
Antonio Mendes,75.0,205.0,77.0,Southpaw,1981-04-19,1.0,0.41,0.5,0.0,0.0,0.0,12.0,5.0,15.0,8.0,2.0,1.0,8.0,1.0,4.0,4.0,0.0,0.0,6.0,2.0,5.0,3.0,1.0,0.0,KO,1.0,2008-05-24,1.0,0,Light Heavyweight,144.0,3.0,27.09706564816526,2,0,0,0.0,1.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,1.0,0.54,0.75,0.0,1.0,0.0,51.0,28.0,51.0,28.0,4.0,3.0,37.0,16.0,7.0,6.0,7.0,6.0,46.0,24.0,5.0,4.0,0.0,0.0,KO,2.0,2018-12-29,0.0,0,Featherweight,554.0,3.0,33.6625666509237,14,0,9,0.6428571428571429,14.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,0.0,0.64,0.57,0.0,2.0,0.0,48.0,31.0,53.0,36.0,7.0,4.0,45.0,28.0,1.0,1.0,2.0,2.0,25.0,14.0,3.0,1.0,20.0,16.0,KO,2.0,2015-07-11,1.0,1,Featherweight,597.0,5.0,30.193638473069264,14,0,9,0.6428571428571429,11.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,2.0,0.84,0.0,0.0,0.0,0.0,32.0,27.0,37.0,32.0,0.0,0.0,28.0,24.0,0.0,0.0,4.0,3.0,7.0,5.0,7.0,5.0,18.0,17.0,KO,1.0,2015-04-04,0.0,0,Featherweight,165.0,5.0,29.925323586384387,14,1,9,0.6428571428571429,10.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,0.0,0.5,0.7,1.0,1.0,0.0,70.0,35.0,75.0,40.0,10.0,7.0,56.0,24.0,2.0,1.0,12.0,10.0,61.0,32.0,6.0,2.0,3.0,1.0,Other,3.0,2013-12-14,0.0,0,Featherweight,900.0,3.0,28.62207985105786,14,1,9,0.6428571428571429,8.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,1.0,0.48,0.6,1.0,0.0,0.0,66.0,32.0,74.0,40.0,5.0,3.0,57.0,24.0,5.0,4.0,4.0,4.0,47.0,15.0,4.0,4.0,15.0,13.0,KO,3.0,2013-08-31,0.0,0,Featherweight,630.0,3.0,28.334599615324066,14,1,9,0.6428571428571429,7.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,1.0,0.5,0.0,0.0,0.0,0.0,14.0,7.0,14.0,7.0,0.0,0.0,12.0,5.0,0.0,0.0,2.0,2.0,11.0,5.0,0.0,0.0,3.0,2.0,KO,1.0,2013-04-20,0.0,0,Featherweight,68.0,3.0,27.970457983394596,14,1,9,0.6428571428571429,6.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,1.0,0.76,0.0,0.0,0.0,0.0,13.0,10.0,14.0,11.0,0.0,0.0,6.0,4.0,2.0,2.0,5.0,4.0,11.0,8.0,0.0,0.0,2.0,2.0,KO,1.0,2012-12-14,0.0,0,Featherweight,115.0,3.0,27.622743793507052,14,1,9,0.6428571428571429,5.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,9.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,4.0,KO,1.0,2012-07-07,1.0,0,Featherweight,31.0,3.0,27.18467867238889,14,1,9,0.6428571428571429,4.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,0.0,0.48,1.0,0.0,1.0,0.0,72.0,35.0,83.0,46.0,5.0,5.0,42.0,20.0,5.0,3.0,25.0,12.0,59.0,24.0,1.0,1.0,12.0,10.0,Other,3.0,2011-08-06,0.0,0,Featherweight,900.0,3.0,26.264741918040755,14,1,9,0.6428571428571429,2.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,0.0,0.45,0.4,0.0,2.0,0.0,123.0,56.0,139.0,67.0,10.0,4.0,102.0,39.0,7.0,4.0,14.0,13.0,96.0,38.0,1.0,1.0,26.0,17.0,Other,3.0,2011-02-05,1.0,0,Featherweight,900.0,3.0,25.766442842768846,14,1,9,0.6428571428571429,1.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,1.0,0.62,0.0,0.0,0.0,0.0,27.0,17.0,27.0,17.0,0.0,0.0,24.0,16.0,0.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,22.0,15.0,KO,1.0,2018-07-14,0.0,0,Featherweight,172.0,3.0,33.20259827374963,14,1,9,0.6428571428571429,13.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,0.0,0.29,0.0,0.0,0.0,0.0,17.0,5.0,17.0,5.0,0.0,0.0,13.0,1.0,0.0,0.0,4.0,4.0,17.0,5.0,0.0,0.0,0.0,0.0,KO,1.0,2015-12-11,1.0,0,Featherweight,148.0,5.0,30.612538245138502,14,0,9,0.6428571428571429,12.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,0.0,0.39,0.12,0.0,0.0,0.0,194.0,77.0,203.0,85.0,8.0,1.0,149.0,50.0,17.0,9.0,28.0,18.0,188.0,75.0,5.0,2.0,1.0,0.0,Other,5.0,2014-10-25,0.0,1,Featherweight,1500.0,5.0,29.484520558259238,14,0,9,0.6428571428571429,9.0
Chad Mendes,66.0,145.0,66.0,Orthodox,1985-05-01,0.0,0.56,0.0,0.0,0.0,0.0,23.0,13.0,28.0,18.0,7.0,0.0,9.0,1.0,1.0,1.0,13.0,11.0,19.0,9.0,4.0,4.0,0.0,0.0,KO,1.0,2012-01-14,0.0,1,Featherweight,299.0,5.0,26.705544946165904,14,0,9,0.6428571428571429,3.0
Augusto Mendes,66.0,135.0,65.0,Orthodox,1983-03-03,1.0,0.32,0.0,0.0,0.0,1.0,91.0,30.0,145.0,76.0,3.0,0.0,73.0,16.0,11.0,7.0,7.0,7.0,84.0,24.0,4.0,4.0,3.0,2.0,Other,3.0,2017-04-15,0.0,0,Bantamweight,900.0,3.0,34.119797121090784,3,0,1,0.3333333333333333,3.0
Augusto Mendes,66.0,135.0,65.0,Orthodox,1983-03-03,0.0,0.38,0.44,0.0,1.0,0.0,109.0,42.0,142.0,74.0,9.0,4.0,95.0,33.0,8.0,6.0,6.0,3.0,89.0,30.0,19.0,12.0,1.0,0.0,Other,3.0,2017-01-15,0.0,0,Bantamweight,900.0,3.0,33.873385490461814,3,1,1,0.3333333333333333,2.0
Augusto Mendes,66.0,135.0,65.0,Orthodox,1983-03-03,0.0,0.28,0.0,0.0,0.0,0.0,38.0,11.0,38.0,11.0,0.0,0.0,26.0,5.0,1.0,0.0,11.0,6.0,36.0,10.0,1.0,1.0,1.0,0.0,KO,1.0,2016-02-21,0.0,0,Catch Weight,258.0,3.0,32.9726140851626,3,0,1,0.3333333333333333,1.0
Eddie Mendez,70.0,185.0,76.0,Orthodox,1984-01-16,0.0,0.33,0.0,0.0,0.0,0.0,12.0,4.0,13.0,5.0,0.0,0.0,10.0,3.0,1.0,0.0,1.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,Submission,1.0,2013-06-08,0.0,0,Middleweight,140.0,3.0,29.394169627028617,1,0,0,0.0,1.0
Alonzo Menifield,72.0,205.0,76.0,Orthodox,1987-10-18,0.0,0.36,0.0,0.0,0.0,0.0,22.0,8.0,23.0,8.0,0.0,0.0,20.0,6.0,1.0,1.0,1.0,1.0,17.0,3.0,1.0,1.0,4.0,4.0,KO,1.0,2019-06-29,0.0,0,Light Heavyweight,199.0,3.0,31.696749419905952,2,1,2,1.0,2.0
Alonzo Menifield,72.0,205.0,76.0,Orthodox,1987-10-18,1.0,0.55,0.0,0.0,0.0,0.0,60.0,33.0,62.0,35.0,0.0,0.0,59.0,32.0,0.0,0.0,1.0,1.0,46.0,24.0,0.0,0.0,14.0,9.0,KO,1.0,2019-01-19,0.0,0,Light Heavyweight,236.0,3.0,31.255946391780803,2,1,2,1.0,1.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,0.0,0.46,0.0,0.0,0.0,0.0,62.0,29.0,123.0,86.0,0.0,0.0,29.0,8.0,20.0,13.0,13.0,8.0,49.0,18.0,7.0,7.0,6.0,4.0,Other,3.0,2013-09-21,0.0,0,Bantamweight,900.0,3.0,31.313442438927563,9,0,4,0.4444444444444444,8.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,0.0,0.6,0.0,1.0,0.0,0.0,10.0,6.0,32.0,25.0,0.0,0.0,5.0,3.0,3.0,1.0,2.0,2.0,8.0,4.0,0.0,0.0,2.0,2.0,Submission,1.0,2012-11-17,0.0,0,Bantamweight,164.0,3.0,30.470167080775102,9,1,4,0.4444444444444444,6.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,0.0,0.27,0.0,0.0,0.0,0.0,148.0,40.0,150.0,42.0,1.0,0.0,98.0,10.0,26.0,15.0,24.0,15.0,145.0,38.0,3.0,2.0,0.0,0.0,Other,3.0,2012-07-07,1.0,0,Bantamweight,900.0,3.0,30.10602544884563,9,0,4,0.4444444444444444,5.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,0.0,0.71,1.0,2.0,1.0,0.0,35.0,25.0,44.0,33.0,1.0,1.0,30.0,21.0,5.0,4.0,0.0,0.0,11.0,4.0,1.0,0.0,23.0,21.0,Submission,1.0,2012-02-15,0.0,0,Bantamweight,225.0,3.0,29.714504746846274,9,1,4,0.4444444444444444,4.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,0.0,0.33,0.0,0.0,0.0,0.0,181.0,61.0,208.0,87.0,1.0,0.0,117.0,25.0,29.0,15.0,35.0,21.0,172.0,56.0,9.0,5.0,0.0,0.0,Other,3.0,2011-08-06,0.0,0,Bantamweight,900.0,3.0,29.186088694497492,9,1,4,0.4444444444444444,3.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,1.0,0.33,0.0,0.0,0.0,0.0,24.0,8.0,29.0,12.0,0.0,0.0,18.0,5.0,4.0,2.0,2.0,1.0,10.0,0.0,5.0,4.0,9.0,4.0,KO,1.0,2011-04-30,0.0,0,Bantamweight,90.0,3.0,28.91777380781262,9,1,4,0.4444444444444444,2.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,1.0,0.31,0.0,1.0,0.0,0.0,85.0,27.0,117.0,57.0,1.0,0.0,57.0,14.0,16.0,8.0,12.0,5.0,67.0,18.0,13.0,7.0,5.0,2.0,Other,3.0,2014-03-01,0.0,0,Featherweight,900.0,3.0,31.754245467052712,9,0,4,0.4444444444444444,9.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,0.0,0.42,1.0,0.0,1.0,0.0,7.0,3.0,23.0,19.0,1.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,Submission,1.0,2013-02-23,0.0,0,Bantamweight,274.0,3.0,30.738481967459975,9,0,4,0.4444444444444444,7.0
Ivan Menjivar,66.0,145.0,64.0,Orthodox,1982-05-30,0.0,0.5,0.0,2.0,0.0,0.0,16.0,8.0,68.0,59.0,2.0,0.0,10.0,3.0,6.0,5.0,0.0,0.0,8.0,1.0,6.0,5.0,2.0,2.0,Other,3.0,2004-06-19,1.0,0,Lightweight,900.0,3.0,22.056578848299417,9,0,4,0.4444444444444444,1.0
Dave Menne,70.0,170.0,71.77173913043478,Orthodox,1974-07-29,0.0,0.56,1.0,4.0,2.0,2.0,125.0,70.0,241.0,180.0,1.0,1.0,86.0,38.0,18.0,16.0,21.0,16.0,59.0,24.0,42.0,30.0,24.0,16.0,Other,5.0,2001-09-28,1.0,1,Middleweight,1500.0,5.0,27.16825123034696,6,1,2,0.3333333333333333,2.0
Dave Menne,70.0,170.0,71.77173913043478,Orthodox,1974-07-29,0.0,0.37,0.0,1.0,0.0,0.0,99.0,37.0,199.0,130.0,0.0,0.0,85.0,26.0,10.0,8.0,4.0,3.0,46.0,8.0,30.0,17.0,23.0,12.0,Other,3.0,2000-03-10,0.0,0,Lightweight,900.0,3.0,25.615857957384478,6,1,2,0.3333333333333333,1.0
Dave Menne,70.0,170.0,71.77173913043478,Orthodox,1974-07-29,0.0,0.19,0.0,2.0,0.0,0.0,42.0,8.0,42.0,8.0,2.0,0.0,30.0,2.0,2.0,2.0,10.0,4.0,41.0,8.0,1.0,0.0,0.0,0.0,KO,1.0,2006-12-13,0.0,0,Welterweight,284.0,3.0,32.375750357639106,6,0,2,0.3333333333333333,6.0
Dave Menne,70.0,170.0,71.77173913043478,Orthodox,1974-07-29,0.0,0.38,1.0,5.0,0.0,1.0,34.0,13.0,42.0,21.0,1.0,1.0,20.0,4.0,2.0,1.0,12.0,8.0,29.0,10.0,3.0,2.0,2.0,1.0,Other,3.0,2006-06-28,1.0,0,Welterweight,900.0,3.0,31.915781980465034,6,0,2,0.3333333333333333,5.0
Dave Menne,70.0,170.0,71.77173913043478,Orthodox,1974-07-29,0.0,0.14,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,KO,1.0,2002-09-27,0.0,0,Middleweight,18.0,3.0,28.16484938089078,6,0,2,0.3333333333333333,4.0
Dave Menne,70.0,170.0,71.77173913043478,Orthodox,1974-07-29,0.0,0.42,0.0,0.0,0.0,0.0,33.0,14.0,42.0,23.0,0.0,0.0,20.0,3.0,5.0,5.0,8.0,6.0,25.0,7.0,8.0,7.0,0.0,0.0,KO,2.0,2002-01-11,0.0,1,Middleweight,344.0,5.0,27.455731466080756,6,0,2,0.3333333333333333,3.0
Joe Merritt,72.0,170.0,73.0,Orthodox,1984-03-07,0.0,0.58,0.0,0.0,1.0,3.0,39.0,23.0,50.0,34.0,2.0,0.0,30.0,16.0,4.0,3.0,5.0,4.0,18.0,4.0,8.0,8.0,13.0,11.0,Other,3.0,2015-06-27,0.0,0,Welterweight,900.0,3.0,31.305228717906598,1,0,0,0.0,1.0
Jonathan Meunier,75.0,170.0,75.0,Switch,1987-08-04,0.0,0.47,0.33,0.0,2.0,0.0,155.0,74.0,186.0,105.0,3.0,1.0,100.0,39.0,22.0,14.0,33.0,21.0,131.0,57.0,23.0,16.0,1.0,1.0,Other,3.0,2016-11-26,0.0,0,Welterweight,900.0,3.0,29.31477032382595,2,1,1,0.5,2.0
Jonathan Meunier,75.0,170.0,75.0,Switch,1987-08-04,0.0,0.69,0.0,0.0,0.0,0.0,23.0,16.0,52.0,40.0,0.0,0.0,16.0,10.0,1.0,0.0,6.0,6.0,10.0,6.0,0.0,0.0,13.0,10.0,Submission,3.0,2016-06-18,0.0,0,Welterweight,654.0,3.0,28.8739672957008,2,0,1,0.5,1.0
Yaotzin Meza,69.0,145.0,74.0,Orthodox,1981-02-04,0.0,0.37,0.16,0.0,0.0,0.0,114.0,43.0,121.0,46.0,6.0,1.0,91.0,27.0,12.0,6.0,11.0,10.0,110.0,41.0,1.0,0.0,3.0,2.0,Other,3.0,2014-06-07,0.0,0,Bantamweight,900.0,3.0,33.33675571709207,7,0,2,0.2857142857142857,4.0
Yaotzin Meza,69.0,145.0,74.0,Orthodox,1981-02-04,0.0,0.4,0.0,0.0,0.0,0.0,61.0,25.0,93.0,51.0,8.0,0.0,43.0,10.0,8.0,6.0,10.0,9.0,56.0,21.0,5.0,4.0,0.0,0.0,Other,3.0,2016-02-27,0.0,0,Featherweight,900.0,3.0,35.06163713149483,7,0,2,0.2857142857142857,7.0
Yaotzin Meza,69.0,145.0,74.0,Orthodox,1981-02-04,0.0,0.48,0.11,1.0,1.0,0.0,37.0,18.0,60.0,39.0,9.0,1.0,25.0,10.0,3.0,3.0,9.0,5.0,35.0,16.0,2.0,2.0,0.0,0.0,Other,3.0,2015-07-15,0.0,0,Featherweight,900.0,3.0,34.44013224090844,7,0,2,0.2857142857142857,6.0
Yaotzin Meza,69.0,145.0,74.0,Orthodox,1981-02-04,0.0,0.68,1.0,3.0,11.0,1.0,25.0,17.0,82.0,70.0,2.0,2.0,11.0,4.0,1.0,1.0,13.0,12.0,16.0,9.0,1.0,1.0,8.0,7.0,Other,3.0,2015-04-11,0.0,0,Featherweight,900.0,3.0,34.18003107524453,7,1,2,0.2857142857142857,5.0
Yaotzin Meza,69.0,145.0,74.0,Orthodox,1981-02-04,0.0,0.34,0.33,0.0,1.0,2.0,35.0,12.0,96.0,62.0,3.0,1.0,17.0,2.0,13.0,7.0,5.0,3.0,28.0,8.0,7.0,4.0,0.0,0.0,Other,3.0,2014-01-25,0.0,0,Bantamweight,900.0,3.0,32.9726140851626,7,0,2,0.2857142857142857,3.0
Yaotzin Meza,69.0,145.0,74.0,Orthodox,1981-02-04,0.0,0.57,0.5,4.0,2.0,0.0,7.0,4.0,33.0,29.0,2.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0,6.0,3.0,0.0,0.0,1.0,1.0,Submission,2.0,2013-07-27,0.0,0,Bantamweight,469.0,3.0,32.47431500989069,7,1,2,0.2857142857142857,2.0
Yaotzin Meza,69.0,145.0,74.0,Orthodox,1981-02-04,0.0,0.13,0.0,0.0,0.0,0.0,15.0,2.0,15.0,2.0,0.0,0.0,10.0,0.0,2.0,1.0,3.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,KO,1.0,2012-12-14,0.0,0,Featherweight,115.0,3.0,31.858285933318275,7,0,2,0.2857142857142857,1.0
Guy Mezger,73.0,200.0,74.70833333333333,Orthodox,1968-01-01,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Submission,1.0,1997-05-30,0.0,1,Lightweight,120.0,2.0,29.410597069070548,5,1,4,0.8,3.0
Guy Mezger,73.0,200.0,74.70833333333333,Orthodox,1968-01-01,0.0,0.64,0.0,0.0,3.0,0.0,54.0,35.0,110.0,86.0,0.0,0.0,39.0,21.0,6.0,6.0,9.0,8.0,23.0,14.0,19.0,13.0,12.0,8.0,Other,2.0,1997-05-30,0.0,0,Lightweight,900.0,2.0,29.410597069070548,5,1,4,0.8,4.0
Guy Mezger,73.0,200.0,74.70833333333333,Orthodox,1968-01-01,1.0,0.7,0.0,0.0,2.0,0.0,17.0,12.0,20.0,15.0,0.0,0.0,15.0,10.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,10.0,8.0,KO,1.0,1995-04-07,0.0,0,Open Weight,122.0,1.0,27.264077975591558,5,1,4,0.8,2.0
Guy Mezger,73.0,200.0,74.70833333333333,Orthodox,1968-01-01,0.0,0.63,1.0,0.0,2.0,0.0,30.0,19.0,34.0,23.0,1.0,1.0,28.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,24.0,15.0,KO,1.0,1994-12-16,0.0,0,Open Weight,133.0,1.0,26.957432390808847,5,1,4,0.8,1.0
Guy Mezger,73.0,200.0,74.70833333333333,Orthodox,1968-01-01,0.0,0.5,0.0,3.0,0.0,0.0,4.0,2.0,11.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,KO,1.0,1999-03-05,0.0,0,Middleweight,596.0,2.0,31.173809181571148,5,0,4,0.8,5.0
David Michaud,69.0,155.0,72.0,Orthodox,1988-11-10,0.0,0.55,1.0,0.0,4.0,0.0,140.0,77.0,204.0,123.0,4.0,4.0,111.0,56.0,22.0,17.0,7.0,4.0,99.0,48.0,15.0,10.0,26.0,19.0,Other,3.0,2014-12-13,0.0,0,Lightweight,900.0,3.0,26.08951586959349,3,1,1,0.3333333333333333,2.0
David Michaud,69.0,155.0,72.0,Orthodox,1988-11-10,0.0,0.33,0.37,2.0,2.0,0.0,121.0,41.0,152.0,69.0,8.0,3.0,100.0,29.0,13.0,8.0,8.0,4.0,100.0,28.0,12.0,7.0,9.0,6.0,Other,3.0,2014-05-24,1.0,0,Welterweight,900.0,3.0,25.533720747174822,3,0,1,0.3333333333333333,1.0
David Michaud,69.0,155.0,72.0,Orthodox,1988-11-10,0.0,0.32,0.0,0.0,0.0,0.0,52.0,17.0,57.0,22.0,0.0,0.0,47.0,14.0,4.0,3.0,1.0,0.0,43.0,12.0,7.0,4.0,2.0,1.0,Submission,3.0,2015-04-25,0.0,0,Lightweight,695.0,3.0,26.45365750152296,3,0,1,0.3333333333333333,3.0
Kristof Midoux,73.0,220.0,74.70833333333333,Orthodox,1974-07-30,0.0,0.2,0.0,0.0,0.0,0.0,10.0,2.0,11.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,KO,2.0,2006-08-17,1.0,0,Heavyweight,352.0,3.0,32.04993942380747,1,0,0,0.0,1.0
Bojan Mihajlovic,71.0,205.0,73.0,Orthodox,1980-03-30,0.0,0.07,0.0,0.0,0.0,0.0,13.0,1.0,21.0,7.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,KO,2.0,2017-09-02,0.0,0,Light Heavyweight,452.0,3.0,37.4271887855329,3,0,0,0.0,3.0
Bojan Mihajlovic,71.0,205.0,73.0,Orthodox,1980-03-30,0.0,0.4,0.0,0.0,0.0,0.0,54.0,22.0,65.0,31.0,0.0,0.0,32.0,6.0,12.0,8.0,10.0,8.0,47.0,17.0,7.0,5.0,0.0,0.0,KO,3.0,2017-01-15,0.0,0,Light Heavyweight,725.0,3.0,36.79747017392554,3,0,0,0.0,2.0
Bojan Mihajlovic,71.0,205.0,73.0,Orthodox,1980-03-30,0.0,0.5,0.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,KO,1.0,2016-07-23,0.0,0,Heavyweight,94.0,3.0,36.31559854069557,3,0,0,0.0,1.0
Billy Miles,70.0,170.0,71.77173913043478,Orthodox,1978-04-28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Submission,1.0,2007-12-08,1.0,0,Welterweight,96.0,3.0,29.6132021875877,1,0,0,0.0,1.0
Pat Miletich,70.0,170.0,71.77173913043478,Orthodox,1968-03-09,1.0,0.62,1.0,0.0,2.0,0.0,16.0,10.0,83.0,76.0,1.0,1.0,13.0,7.0,1.0,1.0,2.0,2.0,10.0,6.0,6.0,4.0,0.0,0.0,KO,2.0,2001-06-29,0.0,0,Welterweight,462.0,3.0,33.306638740015195,10,1,8,0.8,9.0
Pat Miletich,70.0,170.0,71.77173913043478,Orthodox,1968-03-09,0.0,0.57,1.0,2.0,2.0,0.0,28.0,16.0,43.0,31.0,3.0,3.0,25.0,15.0,0.0,0.0,3.0,1.0,15.0,5.0,1.0,1.0,12.0,10.0,Submission,2.0,2000-12-16,0.0,1,Welterweight,418.0,5.0,32.77274687365244,10,1,8,0.8,7.0
Pat Miletich,70.0,170.0,71.77173913043478,Orthodox,1968-03-09,0.0,0.5,1.0,1.0,2.0,0.0,18.0,9.0,53.0,44.0,2.0,2.0,17.0,9.0,1.0,0.0,0.0,0.0,12.0,4.0,1.0,1.0,5.0,4.0,Submission,2.0,2000-06-09,0.0,1,Welterweight,403.0,3.0,32.25254454232462,10,1,8,0.8,6.0
Pat Miletich,70.0,170.0,71.77173913043478,Orthodox,1968-03-09,0.0,0.3,0.0,0.0,0.0,0.0,42.0,13.0,54.0,25.0,0.0,0.0,32.0,6.0,7.0,5.0,3.0,2.0,31.0,6.0,11.0,7.0,0.0,0.0,KO,2.0,1999-07-16,0.0,1,Welterweight,394.0,5.0,31.3517731370254,10,1,8,0.8,5.0
